Incident ID,Survey Date,Score,Assigned Group
INC000000425247,02/07/2026 10:43,10,Service Desk VIP
INC000000425253,14/07/2026 01:38,10,Service Desk L1
INC000000425293,15/07/2026 09:55,10,Service Desk L1
INC000000425304,09/08/2026 12:02,10,Service Desk Remote
INC000000425329,26/08/2026 10:50,10,Service Desk L1
INC000000425339,28/08/2026 09:12,10,Service Desk VIP
INC000000425354,24/08/2026 11:48,10,Service Desk L1
INC000000425360,07/08/2026 08:18,10,Service Desk L1
INC000000425404,18/08/2026 08:11,8,Service Desk L1
INC000000425411,08/08/2026 05:22,10,Service Desk L1
INC000000425440,29/08/2026 07:15,10,Service Desk L1
INC000000425443,03/08/2026 20:52,10,Service Desk L1
INC000000425453,06/08/2026 16:35,10,Service Desk L1
INC000000425455,09/08/2026 06:47,10,Service Desk L1
INC000000425457,27/08/2026 01:56,10,Service Desk VIP
INC000000425478,11/08/2026 21:06,4,Service Desk L1
INC000000425480,14/08/2026 02:14,10,Service Desk L1
INC000000425508,25/08/2026 10:22,10,Service Desk VIP
INC000000425518,10/08/2026 13:05,10,Service Desk L1
INC000000425521,21/08/2026 06:00,10,Service Desk L1
INC000000425531,15/08/2026 09:15,10,Service Desk L1
INC000000425557,19/08/2026 17:12,10,Service Desk L1
INC000000425561,11/08/2026 08:17,10,Service Desk L1
INC000000425575,04/08/2026 13:14,10,Service Desk L1
INC000000425581,06/08/2026 17:21,10,Service Desk L1
INC000000425587,13/08/2026 14:49,10,Service Desk VIP
INC000000425608,29/08/2026 00:00,10,Service Desk Remote
INC000000425622,15/08/2026 08:56,10,Service Desk VIP
INC000000425640,19/08/2026 13:53,10,Service Desk L1
INC000000425643,15/08/2026 01:44,10,Service Desk L1
INC000000425645,14/08/2026 19:48,10,Service Desk L1
INC000000425646,28/08/2026 17:56,10,Service Desk L1
INC000000425683,06/08/2026 17:35,10,Service Desk Remote
INC000000425687,27/08/2026 08:25,10,Service Desk VIP
INC000000425691,28/08/2026 10:36,10,Service Desk VIP
INC000000425717,29/08/2026 11:07,10,Service Desk L1
INC000000425729,06/08/2026 11:34,10,Service Desk L1
INC000000425764,26/08/2026 15:39,10,Service Desk L1
INC000000425776,10/08/2026 21:58,10,Service Desk L1
INC000000425813,18/08/2026 11:00,10,Service Desk L1
INC000000425833,08/08/2026 14:56,10,Service Desk Remote
INC000000425835,18/08/2026 02:57,8,Service Desk L1
INC000000425838,21/08/2026 12:39,10,Service Desk L1
INC000000425841,30/08/2026 11:17,10,Service Desk L1
INC000000425842,24/08/2026 22:46,10,Service Desk Remote
INC000000425862,07/08/2026 12:46,10,Service Desk L1
INC000000425873,04/08/2026 22:14,8,Service Desk VIP
INC000000425876,27/08/2026 10:47,10,Service Desk VIP
INC000000425878,27/08/2026 09:13,10,Service Desk Remote
INC000000425882,17/08/2026 22:22,2,Service Desk L1
INC000000425892,14/08/2026 10:48,10,Service Desk Remote
INC000000425939,29/08/2026 22:19,10,Service Desk Remote
INC000000425954,30/08/2026 06:15,10,Service Desk L1
INC000000425968,24/08/2026 19:08,10,Service Desk L1
INC000000425970,06/08/2026 07:22,10,Service Desk L1
INC000000425977,26/08/2026 12:28,8,Service Desk L1
INC000000425998,11/08/2026 06:11,10,Service Desk VIP
INC000000426013,04/08/2026 12:29,10,Service Desk L1
INC000000426017,27/08/2026 13:14,10,Service Desk VIP
INC000000426027,19/08/2026 04:46,10,Service Desk L1
INC000000426044,05/08/2026 18:23,10,Service Desk L1
INC000000426118,09/08/2026 07:45,10,Service Desk L1
INC000000426124,07/08/2026 05:46,2,Service Desk L1
INC000000426131,22/08/2026 06:34,10,Service Desk L1
INC000000426169,19/08/2026 15:23,10,Service Desk L1
INC000000426173,04/08/2026 11:34,10,Service Desk Remote
INC000000426184,27/08/2026 05:41,10,Service Desk L1
INC000000426187,06/08/2026 19:47,10,Service Desk VIP
INC000000426194,17/08/2026 20:49,10,Service Desk VIP
INC000000426208,20/08/2026 02:37,10,Service Desk L1
INC000000426212,27/08/2026 13:57,8,Service Desk Remote
INC000000426215,04/08/2026 13:26,10,Service Desk L1
INC000000426237,07/08/2026 04:26,10,Service Desk L1
INC000000426248,28/08/2026 02:34,10,Service Desk L1
INC000000426260,14/08/2026 20:02,10,Service Desk L1
INC000000426271,09/08/2026 20:23,10,Service Desk Remote
INC000000426273,29/08/2026 12:24,10,Service Desk Remote
INC000000426286,09/08/2026 04:31,10,Service Desk VIP
INC000000426294,15/08/2026 07:07,10,Service Desk L1
INC000000426300,30/08/2026 04:23,10,Service Desk L1
INC000000426321,23/08/2026 00:07,10,Service Desk L1
INC000000426332,04/08/2026 01:58,10,Service Desk VIP
INC000000426334,15/08/2026 15:41,10,Service Desk L1
INC000000426352,22/08/2026 13:58,10,Service Desk L1
INC000000426357,19/08/2026 10:52,10,Service Desk L1
INC000000426384,21/08/2026 00:23,10,Service Desk VIP
INC000000426400,29/08/2026 23:38,10,Service Desk L1
INC000000426401,29/08/2026 07:42,10,Service Desk L1
INC000000426403,17/08/2026 09:51,10,Service Desk L1
INC000000426406,20/08/2026 08:46,10,Service Desk L1
INC000000426407,07/08/2026 05:23,10,Service Desk VIP
INC000000426410,23/08/2026 06:34,10,Service Desk L1
INC000000426422,12/08/2026 20:11,8,Service Desk VIP
INC000000426426,14/08/2026 12:16,10,Service Desk L1
INC000000426432,11/08/2026 13:48,10,Service Desk L1
INC000000426455,15/08/2026 08:09,10,Service Desk Remote
INC000000426482,17/08/2026 15:37,10,Service Desk L1
INC000000426492,17/08/2026 21:33,10,Service Desk VIP
INC000000426496,19/08/2026 22:56,10,Service Desk Remote
INC000000426504,19/08/2026 10:23,10,Service Desk Remote
INC000000426526,13/08/2026 14:47,10,Service Desk VIP
INC000000426605,12/08/2026 05:37,10,Service Desk Remote
INC000000426630,29/08/2026 16:43,10,Service Desk VIP
INC000000426637,10/08/2026 15:51,10,Service Desk L1
INC000000426643,16/08/2026 15:45,10,Service Desk L1
INC000000426657,05/08/2026 02:28,2,Service Desk Remote
INC000000426662,04/08/2026 07:15,10,Service Desk L1
INC000000426665,15/08/2026 07:50,8,Service Desk L1
INC000000426674,04/08/2026 04:14,10,Service Desk VIP
INC000000426698,05/08/2026 13:43,10,Service Desk Remote
INC000000426701,27/08/2026 20:42,10,Service Desk VIP
INC000000426705,13/08/2026 08:35,10,Service Desk VIP
INC000000426710,27/08/2026 02:38,10,Service Desk L1
INC000000426717,25/08/2026 11:07,10,Service Desk Remote
INC000000426741,10/08/2026 16:26,10,Service Desk L1
INC000000426742,05/08/2026 03:46,10,Service Desk L1
INC000000426747,14/08/2026 11:01,8,Service Desk L1
INC000000426749,07/08/2026 10:05,10,Service Desk Remote
INC000000426757,19/08/2026 15:14,10,Service Desk Remote
INC000000426774,13/08/2026 05:07,10,Service Desk Remote
INC000000426777,10/08/2026 04:42,10,Service Desk Remote
INC000000426785,27/08/2026 12:57,10,Service Desk L1
INC000000426804,07/08/2026 07:19,10,Service Desk L1
INC000000426807,08/08/2026 10:11,10,Service Desk L1
INC000000426809,29/08/2026 00:57,8,Service Desk L1
INC000000426832,30/08/2026 14:55,10,Service Desk L1
INC000000426870,23/08/2026 13:19,10,Service Desk L1
INC000000426920,15/08/2026 04:26,10,Service Desk L1
INC000000426938,12/08/2026 15:20,10,Service Desk L1
INC000000426956,25/08/2026 18:11,10,Service Desk Remote
INC000000426968,14/08/2026 13:57,10,Service Desk L1
INC000000426971,15/08/2026 13:58,10,Service Desk Remote
INC000000426978,23/08/2026 06:02,10,Service Desk VIP
INC000000426989,10/08/2026 13:59,8,Service Desk L1
INC000000426992,05/08/2026 13:18,10,Service Desk VIP
INC000000426995,26/08/2026 23:14,10,Service Desk L1
INC000000427017,19/08/2026 01:42,10,Service Desk L1
INC000000427019,20/08/2026 03:09,10,Service Desk L1
INC000000427025,15/08/2026 19:03,10,Service Desk L1
INC000000427030,14/08/2026 11:42,10,Service Desk L1
INC000000427053,05/08/2026 10:54,10,Service Desk VIP
INC000000427069,22/08/2026 20:21,10,Service Desk L1
INC000000427070,25/08/2026 14:28,10,Service Desk VIP
INC000000427090,18/08/2026 18:25,10,Service Desk L1
INC000000427106,15/08/2026 23:51,10,Service Desk Remote
INC000000427114,12/08/2026 18:07,10,Service Desk VIP
INC000000427116,22/08/2026 11:21,10,Service Desk L1
INC000000427125,13/08/2026 13:43,10,Service Desk VIP
INC000000427203,12/08/2026 18:07,10,Service Desk L1
INC000000427204,27/08/2026 10:02,8,Service Desk VIP
INC000000427230,21/08/2026 20:36,10,Service Desk L1
INC000000427233,09/08/2026 07:59,10,Service Desk L1
INC000000427236,27/08/2026 13:47,2,Service Desk L1
INC000000427242,28/08/2026 17:45,10,Service Desk L1
INC000000427248,05/08/2026 12:41,8,Service Desk L1
INC000000427285,24/08/2026 11:40,10,Service Desk L1
INC000000427323,14/08/2026 08:44,10,Service Desk L1
INC000000427356,11/08/2026 17:13,10,Service Desk L1
INC000000427391,04/08/2026 10:54,10,Service Desk L1
INC000000427400,29/08/2026 06:01,10,Service Desk VIP
INC000000427412,13/08/2026 11:59,10,Service Desk Remote
INC000000427416,11/08/2026 08:10,10,Service Desk Remote
INC000000427427,14/08/2026 19:30,10,Service Desk VIP
INC000000427430,14/08/2026 17:50,10,Service Desk Remote
INC000000427432,20/08/2026 09:53,10,Service Desk L1
INC000000427436,07/08/2026 05:23,10,Service Desk Remote
INC000000427452,27/08/2026 02:50,10,Service Desk L1
INC000000427473,27/08/2026 13:39,10,Service Desk VIP
INC000000427487,05/08/2026 01:42,10,Service Desk Remote
INC000000427518,12/08/2026 07:47,10,Service Desk L1
INC000000427525,25/08/2026 08:26,10,Service Desk L1
INC000000427532,10/08/2026 00:00,10,Service Desk L1
