Incident ID,Priority,SLA Name,SLA Status,Submit Date,Resolved Date,Assigned Group
INC000000400420,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 17:01,25/08/2025 17:15,Service Desk L1
INC000000400422,Medium,Service Desk - P3 Resolution Time,Met,27/08/2025 14:24,27/08/2025 14:35,Service Desk L1
INC000000400423,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 17:44,26/08/2025 07:13,Service Desk L1
INC000000400425,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 14:40,13/08/2025 22:58,Service Desk Remote
INC000000400428,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 14:06,22/08/2025 14:13,Service Desk L1
INC000000400430,Medium,Service Desk - P3 Resolution Time,Met,26/08/2025 16:31,26/08/2025 16:50,Service Desk L1
INC000000400432,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 10:11,04/08/2025 10:28,Service Desk L1
INC000000400435,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 09:43,11/08/2025 10:10,Service Desk L1
INC000000400437,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 08:38,18/08/2025 08:59,Service Desk L1
INC000000400440,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 13:52,21/08/2025 14:06,Service Desk VIP
INC000000400441,Medium,Service Desk - P3 Resolution Time,Met,26/08/2025 16:17,26/08/2025 16:39,Service Desk L1
INC000000400443,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 09:08,04/08/2025 09:20,Service Desk Remote
INC000000400446,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 10:36,18/08/2025 23:07,Service Desk L1
INC000000400448,Medium,Service Desk - P3 Resolution Time,Met,26/08/2025 17:30,26/08/2025 17:55,Service Desk L1
INC000000400448,Medium,Workplace Services - P3 Resolution Time,Missed,26/08/2025 17:30,26/08/2025 17:55,Workplace Services
INC000000400449,Low,Service Desk - P4 Resolution Time,Met,12/08/2025 14:43,12/08/2025 22:03,Service Desk L1
INC000000400451,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 17:58,11/08/2025 18:24,Service Desk L1
INC000000400453,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 17:00,20/08/2025 17:16,Service Desk L1
INC000000400456,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 13:16,11/08/2025 13:28,Service Desk L1
INC000000400459,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 08:28,04/08/2025 08:42,Service Desk L1
INC000000400460,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 11:55,18/08/2025 12:10,Service Desk VIP
INC000000400462,Medium,Service Desk - P3 Resolution Time,Met,06/08/2025 12:59,06/08/2025 13:19,Service Desk VIP
INC000000400462,Medium,Network Operations - P3 Resolution Time,Met,06/08/2025 12:59,06/08/2025 13:19,Network Operations
INC000000400465,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 16:35,04/08/2025 16:46,Service Desk Remote
INC000000400468,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 08:27,18/08/2025 10:33,Service Desk L1
INC000000400470,Medium,Service Desk - P3 Resolution Time,Met,15/08/2025 16:11,15/08/2025 16:21,Service Desk L1
INC000000400472,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 13:13,18/08/2025 13:37,Service Desk L1
INC000000400475,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 15:27,05/08/2025 05:10,Service Desk Remote
INC000000400475,Low,Workplace Services - P4 Resolution Time,Met,04/08/2025 15:27,05/08/2025 05:10,Identity & Access
INC000000400477,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 09:38,07/08/2025 10:03,Service Desk VIP
INC000000400480,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 12:34,04/08/2025 12:50,Service Desk VIP
INC000000400482,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 13:39,08/08/2025 14:06,Service Desk L1
INC000000400484,Low,Service Desk - P4 Resolution Time,Met,13/08/2025 14:36,13/08/2025 14:51,Service Desk L1
INC000000400485,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 15:13,21/08/2025 15:19,Service Desk L1
INC000000400485,Medium,Workplace Services - P3 Resolution Time,Met,21/08/2025 15:13,21/08/2025 15:19,Network Operations
INC000000400487,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 17:30,18/08/2025 17:36,Service Desk VIP
INC000000400489,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 11:36,04/08/2025 11:48,Service Desk L1
INC000000400490,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 12:06,04/08/2025 12:30,Service Desk VIP
INC000000400492,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 12:25,20/08/2025 12:31,Service Desk VIP
INC000000400494,Medium,Service Desk - P3 Resolution Time,Met,01/08/2025 17:09,01/08/2025 17:21,Service Desk Remote
INC000000400494,Medium,Workplace Services - P3 Resolution Time,Met,01/08/2025 17:09,01/08/2025 17:21,Network Operations
INC000000400497,Medium,Service Desk - P3 Resolution Time,Met,26/08/2025 12:19,27/08/2025 02:24,Service Desk Remote
INC000000400500,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 14:34,18/08/2025 14:40,Service Desk Remote
INC000000400501,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 17:59,11/08/2025 18:21,Service Desk VIP
INC000000400503,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 12:38,11/08/2025 12:47,Service Desk L1
INC000000400505,Low,Service Desk - P4 Resolution Time,Met,01/08/2025 15:58,01/08/2025 16:21,Service Desk L1
INC000000400506,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 13:19,15/08/2025 00:42,Service Desk L1
INC000000400509,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 11:50,11/08/2025 11:57,Service Desk L1
INC000000400511,Low,Service Desk - P4 Resolution Time,Met,19/08/2025 12:31,19/08/2025 12:54,Service Desk L1
INC000000400511,Low,Network Operations - P4 Resolution Time,Met,19/08/2025 12:31,19/08/2025 12:54,Identity & Access
INC000000400512,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 16:27,27/08/2025 16:47,Service Desk L1
INC000000400515,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 12:45,15/08/2025 00:17,Service Desk L1
INC000000400518,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 10:50,11/08/2025 11:02,Service Desk L1
INC000000400520,Medium,Service Desk - P3 Resolution Time,Met,12/08/2025 13:30,12/08/2025 22:44,Service Desk VIP
INC000000400523,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 13:48,18/08/2025 14:08,Service Desk L1
INC000000400524,Medium,Service Desk - P3 Resolution Time,Met,06/08/2025 10:49,06/08/2025 14:03,Service Desk Remote
INC000000400524,Medium,Workplace Services - P3 Resolution Time,Met,06/08/2025 10:49,06/08/2025 14:03,Identity & Access
INC000000400525,Medium,Service Desk - P3 Resolution Time,Met,06/08/2025 16:48,06/08/2025 17:10,Service Desk L1
INC000000400525,Medium,Identity & Access - P3 Resolution Time,Met,06/08/2025 16:48,06/08/2025 17:10,Identity & Access
INC000000400527,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 15:34,05/08/2025 02:37,Service Desk L1
INC000000400529,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 08:00,07/08/2025 08:15,Service Desk L1
INC000000400530,Low,Service Desk - P4 Resolution Time,Met,12/08/2025 11:29,12/08/2025 11:38,Service Desk VIP
INC000000400532,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 08:28,18/08/2025 08:33,Service Desk VIP
INC000000400535,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 15:25,18/08/2025 15:46,Service Desk L1
INC000000400536,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 13:47,25/08/2025 15:17,Service Desk L1
INC000000400537,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 08:09,25/08/2025 08:29,Service Desk L1
INC000000400540,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 11:41,04/08/2025 11:56,Service Desk L1
INC000000400543,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 11:25,26/08/2025 00:34,Service Desk VIP
INC000000400544,Medium,Service Desk - P3 Resolution Time,Met,19/08/2025 16:24,19/08/2025 16:44,Service Desk VIP
INC000000400547,Low,Service Desk - P4 Resolution Time,Met,26/08/2025 17:02,26/08/2025 17:07,Service Desk VIP
INC000000400550,Medium,Service Desk - P3 Resolution Time,Met,28/08/2025 11:45,28/08/2025 11:58,Service Desk Remote
INC000000400553,Low,Service Desk - P4 Resolution Time,Met,07/08/2025 14:38,07/08/2025 15:06,Service Desk Remote
INC000000400556,Medium,Service Desk - P3 Resolution Time,Met,19/08/2025 09:20,19/08/2025 09:44,Service Desk L1
INC000000400558,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 08:55,04/08/2025 10:44,Service Desk VIP
INC000000400561,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 09:33,04/08/2025 09:41,Service Desk L1
INC000000400562,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 17:32,27/08/2025 17:52,Service Desk L1
INC000000400564,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 08:28,04/08/2025 08:50,Service Desk L1
INC000000400566,Low,Service Desk - P4 Resolution Time,Missed,13/08/2025 08:54,13/08/2025 09:20,Service Desk Remote
INC000000400569,Medium,Service Desk - P3 Resolution Time,Met,12/08/2025 14:39,12/08/2025 15:55,Service Desk Remote
INC000000400571,Low,Service Desk - P4 Resolution Time,Met,06/08/2025 13:24,06/08/2025 13:43,Service Desk Remote
INC000000400574,Medium,Service Desk - P3 Resolution Time,Met,01/08/2025 11:15,01/08/2025 11:27,Service Desk L1
INC000000400576,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 14:19,11/08/2025 14:25,Service Desk L1
INC000000400577,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 16:56,25/08/2025 17:17,Service Desk VIP
INC000000400578,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 12:47,04/08/2025 13:13,Service Desk L1
INC000000400581,Low,Service Desk - P4 Resolution Time,Met,01/08/2025 14:32,01/08/2025 18:33,Service Desk L1
INC000000400583,Low,Service Desk - P4 Resolution Time,Met,05/08/2025 09:40,05/08/2025 14:33,Service Desk VIP
INC000000400585,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 10:52,08/08/2025 11:16,Service Desk L1
INC000000400588,Medium,Service Desk - P3 Resolution Time,Met,01/08/2025 17:45,01/08/2025 17:54,Service Desk Remote
INC000000400590,Medium,Service Desk - P3 Resolution Time,Met,08/08/2025 08:15,08/08/2025 08:36,Service Desk L1
INC000000400593,Low,Service Desk - P4 Resolution Time,Met,13/08/2025 09:17,13/08/2025 09:36,Service Desk Remote
INC000000400594,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 10:38,18/08/2025 10:51,Service Desk L1
INC000000400597,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 12:48,18/08/2025 12:54,Service Desk L1
INC000000400598,Low,Service Desk - P4 Resolution Time,Met,19/08/2025 14:24,19/08/2025 14:45,Service Desk L1
INC000000400601,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 14:59,20/08/2025 15:16,Service Desk Remote
INC000000400602,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 16:03,25/08/2025 16:26,Service Desk VIP
INC000000400605,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 17:54,04/08/2025 18:03,Service Desk Remote
INC000000400607,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 10:41,14/08/2025 11:07,Service Desk L1
INC000000400610,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 10:33,08/08/2025 10:50,Service Desk VIP
INC000000400610,Low,Network Operations - P4 Resolution Time,Met,08/08/2025 10:33,08/08/2025 10:50,Workplace Services
INC000000400611,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 14:21,11/08/2025 15:16,Service Desk L1
INC000000400613,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 15:28,08/08/2025 15:36,Service Desk L1
INC000000400616,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 12:22,25/08/2025 21:24,Service Desk L1
INC000000400616,Medium,Workplace Services - P3 Resolution Time,Met,25/08/2025 12:22,25/08/2025 21:24,Workplace Services
INC000000400617,Low,Service Desk - P4 Resolution Time,Met,06/08/2025 10:52,06/08/2025 11:03,Service Desk L1
INC000000400618,Low,Service Desk - P4 Resolution Time,Met,21/08/2025 12:39,21/08/2025 12:47,Service Desk L1
INC000000400620,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 08:45,18/08/2025 08:50,Service Desk L1
INC000000400622,Low,Service Desk - P4 Resolution Time,Met,22/08/2025 08:12,22/08/2025 08:34,Service Desk VIP
INC000000400624,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 11:23,04/08/2025 11:42,Service Desk L1
INC000000400626,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 15:42,18/08/2025 15:59,Service Desk L1
INC000000400628,Low,Service Desk - P4 Resolution Time,Met,14/08/2025 08:51,14/08/2025 09:01,Service Desk VIP
INC000000400628,Low,Network Operations - P4 Resolution Time,Missed,14/08/2025 08:51,14/08/2025 09:01,Workplace Services
INC000000400629,Low,Service Desk - P4 Resolution Time,Met,13/08/2025 16:35,13/08/2025 16:50,Service Desk VIP
INC000000400630,Low,Service Desk - P4 Resolution Time,Met,11/08/2025 09:57,11/08/2025 10:22,Service Desk L1
INC000000400633,Low,Service Desk - P4 Resolution Time,Met,01/08/2025 10:22,01/08/2025 10:38,Service Desk L1
INC000000400635,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 15:48,13/08/2025 16:09,Service Desk VIP
INC000000400636,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 09:38,04/08/2025 10:07,Service Desk L1
INC000000400636,Medium,Workplace Services - P3 Resolution Time,Met,04/08/2025 09:38,04/08/2025 10:07,Identity & Access
INC000000400637,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 11:58,04/08/2025 12:24,Service Desk Remote
INC000000400638,Medium,Service Desk - P3 Resolution Time,Met,20/08/2025 17:35,20/08/2025 17:48,Service Desk VIP
INC000000400641,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 10:11,22/08/2025 10:34,Service Desk L1
INC000000400643,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 11:26,11/08/2025 11:39,Service Desk L1
INC000000400646,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 14:51,25/08/2025 15:13,Service Desk VIP
INC000000400647,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 08:39,25/08/2025 16:01,Service Desk L1
INC000000400650,Medium,Service Desk - P3 Resolution Time,Met,14/08/2025 13:02,14/08/2025 13:23,Service Desk L1
INC000000400653,Low,Service Desk - P4 Resolution Time,Met,07/08/2025 14:33,07/08/2025 14:58,Service Desk Remote
INC000000400656,Medium,Service Desk - P3 Resolution Time,Met,04/08/2025 10:16,04/08/2025 10:35,Service Desk Remote
INC000000400657,Medium,Service Desk - P3 Resolution Time,Met,22/08/2025 10:37,22/08/2025 10:53,Service Desk L1
INC000000400657,Medium,Network Operations - P3 Resolution Time,Met,22/08/2025 10:37,22/08/2025 10:53,Identity & Access
INC000000400658,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 13:23,18/08/2025 13:50,Service Desk Remote
INC000000400661,Medium,Service Desk - P3 Resolution Time,Met,19/08/2025 17:51,19/08/2025 18:20,Service Desk L1
INC000000400663,Low,Service Desk - P4 Resolution Time,Met,07/08/2025 12:41,07/08/2025 13:08,Service Desk L1
INC000000400666,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 16:05,22/08/2025 06:43,Service Desk L1
INC000000400667,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 08:14,11/08/2025 18:43,Service Desk VIP
INC000000400670,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 16:18,25/08/2025 16:29,Service Desk L1
INC000000400673,Medium,Service Desk - P3 Resolution Time,Met,07/08/2025 14:13,08/08/2025 01:42,Service Desk VIP
INC000000400675,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 12:29,08/08/2025 12:52,Service Desk L1
INC000000400678,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 14:47,13/08/2025 15:12,Service Desk L1
INC000000400680,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 11:31,18/08/2025 11:38,Service Desk L1
INC000000400681,Medium,Service Desk - P3 Resolution Time,Met,26/08/2025 13:50,26/08/2025 13:55,Service Desk Remote
INC000000400684,Low,Service Desk - P4 Resolution Time,Met,06/08/2025 11:39,06/08/2025 11:51,Service Desk L1
INC000000400686,Medium,Service Desk - P3 Resolution Time,Met,13/08/2025 16:16,13/08/2025 16:36,Service Desk Remote
INC000000400687,Medium,Service Desk - P3 Resolution Time,Met,05/08/2025 09:32,05/08/2025 09:52,Service Desk Remote
INC000000400689,Medium,Service Desk - P3 Resolution Time,Met,21/08/2025 16:02,21/08/2025 16:11,Service Desk Remote
INC000000400690,Low,Service Desk - P4 Resolution Time,Met,28/08/2025 13:30,28/08/2025 13:44,Service Desk L1
INC000000400693,Low,Service Desk - P4 Resolution Time,Met,14/08/2025 09:07,14/08/2025 09:27,Service Desk L1
INC000000400696,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 09:51,04/08/2025 10:10,Service Desk L1
INC000000400699,Medium,Service Desk - P3 Resolution Time,Met,08/08/2025 09:44,08/08/2025 09:52,Service Desk L1
INC000000400701,Low,Service Desk - P4 Resolution Time,Met,14/08/2025 13:29,14/08/2025 13:45,Service Desk L1
INC000000400703,Low,Service Desk - P4 Resolution Time,Met,08/08/2025 14:12,08/08/2025 16:18,Service Desk L1
INC000000400706,Low,Service Desk - P4 Resolution Time,Met,12/08/2025 10:14,12/08/2025 10:26,Service Desk VIP
INC000000400708,Low,Service Desk - P4 Resolution Time,Met,12/08/2025 14:00,12/08/2025 14:11,Service Desk Remote
INC000000400711,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 12:34,25/08/2025 13:01,Service Desk L1
INC000000400712,Low,Service Desk - P4 Resolution Time,Met,27/08/2025 12:18,27/08/2025 13:35,Service Desk Remote
INC000000400714,Low,Service Desk - P4 Resolution Time,Met,19/08/2025 09:51,19/08/2025 10:01,Service Desk Remote
INC000000400715,Medium,Service Desk - P3 Resolution Time,Met,25/08/2025 14:23,25/08/2025 14:31,Service Desk L1
INC000000400716,Medium,Service Desk - P3 Resolution Time,Met,18/08/2025 15:30,18/08/2025 15:40,Service Desk Remote
INC000000400717,Medium,Service Desk - P3 Resolution Time,Missed,20/08/2025 09:17,20/08/2025 09:31,Service Desk Remote
INC000000400718,Low,Service Desk - P4 Resolution Time,Met,25/08/2025 17:35,26/08/2025 07:16,Service Desk L1
INC000000400721,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 14:33,11/08/2025 14:50,Service Desk L1
INC000000400722,Medium,Service Desk - P3 Resolution Time,Met,11/08/2025 11:03,11/08/2025 11:08,Service Desk L1
INC000000400725,Low,Service Desk - P4 Resolution Time,Met,04/08/2025 10:16,04/08/2025 10:26,Service Desk L1
INC000000400727,Low,Service Desk - P4 Resolution Time,Met,20/08/2025 15:01,20/08/2025 15:13,Service Desk VIP
INC000000400728,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 17:32,18/08/2025 17:49,Service Desk Remote
INC000000400729,Medium,Service Desk - P3 Resolution Time,Met,06/08/2025 15:14,06/08/2025 23:19,Service Desk L1
INC000000400729,Medium,Workplace Services - P3 Resolution Time,Missed,06/08/2025 15:14,06/08/2025 23:19,Workplace Services
INC000000400731,Low,Service Desk - P4 Resolution Time,Met,01/08/2025 17:20,01/08/2025 17:40,Service Desk L1
INC000000400734,Low,Service Desk - P4 Resolution Time,Met,18/08/2025 12:40,18/08/2025 12:52,Service Desk L1
INC000000400736,Low,Service Desk - P4 Resolution Time,Met,28/08/2025 10:28,28/08/2025 10:42,Service Desk L1
